file,category,confidence,Ruta,Fecha,Hora,Datetime,FechaHora,Rafaga
S4-a- (3957).JPG,animal,0.954,Muestreo ct sauce/CT S 2023/S4/S4-a- (3957).JPG,2023-02-25,16:25:41,2023-02-25 16:25:41,2023-02-25 16:25:41,779
S4-a- (3958).JPG,animal,0.812,Muestreo ct sauce/CT S 2023/S4/S4-a- (3958).JPG,2023-02-25,16:25:44,2023-02-25 16:25:44,2023-02-25 16:25:44,780
S4-a- (3959).JPG,animal,0.813,Muestreo ct sauce/CT S 2023/S4/S4-a- (3959).JPG,2023-02-25,16:25:46,2023-02-25 16:25:46,2023-02-25 16:25:46,781
S4-a- (3960).JPG,animal,0.965,Muestreo ct sauce/CT S 2023/S4/S4-a- (3960).JPG,2023-02-25,16:25:48,2023-02-25 16:25:48,2023-02-25 16:25:48,782
S4-a- (3962).JPG,animal,0.815,Muestreo ct sauce/CT S 2023/S4/S4-a- (3962).JPG,2023-02-25,16:25:53,2023-02-25 16:25:53,2023-02-25 16:25:53,783
S4-a- (3964).JPG,animal,0.932,Muestreo ct sauce/CT S 2023/S4/S4-a- (3964).JPG,2023-02-25,16:25:56,2023-02-25 16:25:56,2023-02-25 16:25:56,784
S4-a- (3965).JPG,animal,0.946,Muestreo ct sauce/CT S 2023/S4/S4-a- (3965).JPG,2023-02-25,16:25:58,2023-02-25 16:25:58,2023-02-25 16:25:58,785
S4-a- (3966).JPG,animal,0.951,Muestreo ct sauce/CT S 2023/S4/S4-a- (3966).JPG,2023-02-25,16:26:00,2023-02-25 16:26:00,2023-02-25 16:26:00,786
S4-a- (3967).JPG,animal,0.912,Muestreo ct sauce/CT S 2023/S4/S4-a- (3967).JPG,2023-02-25,16:26:02,2023-02-25 16:26:02,2023-02-25 16:26:02,787
S4-a- (3968).JPG,animal,0.901,Muestreo ct sauce/CT S 2023/S4/S4-a- (3968).JPG,2023-02-25,16:26:04,2023-02-25 16:26:04,2023-02-25 16:26:04,788
S4-a- (3969).JPG,animal,0.902,Muestreo ct sauce/CT S 2023/S4/S4-a- (3969).JPG,2023-02-25,16:26:05,2023-02-25 16:26:05,2023-02-25 16:26:05,789
S4-a- (3970).JPG,animal,0.922,Muestreo ct sauce/CT S 2023/S4/S4-a- (3970).JPG,2023-02-25,16:26:07,2023-02-25 16:26:07,2023-02-25 16:26:07,790
S4-a- (3971).JPG,animal,0.935,Muestreo ct sauce/CT S 2023/S4/S4-a- (3971).JPG,2023-02-25,16:26:09,2023-02-25 16:26:09,2023-02-25 16:26:09,791
S4-a- (3972).JPG,animal,0.949,Muestreo ct sauce/CT S 2023/S4/S4-a- (3972).JPG,2023-02-25,16:26:10,2023-02-25 16:26:10,2023-02-25 16:26:10,792
S4-a- (3973).JPG,animal,0.976,Muestreo ct sauce/CT S 2023/S4/S4-a- (3973).JPG,2023-02-25,16:26:13,2023-02-25 16:26:13,2023-02-25 16:26:13,793
S4-a- (3974).JPG,animal,0.957,Muestreo ct sauce/CT S 2023/S4/S4-a- (3974).JPG,2023-02-25,16:26:14,2023-02-25 16:26:14,2023-02-25 16:26:14,794
S4-a- (3975).JPG,animal,0.803,Muestreo ct sauce/CT S 2023/S4/S4-a- (3975).JPG,2023-02-25,16:26:16,2023-02-25 16:26:16,2023-02-25 16:26:16,795
S4-a- (3976).JPG,animal,0.946,Muestreo ct sauce/CT S 2023/S4/S4-a- (3976).JPG,2023-02-25,16:27:01,2023-02-25 16:27:01,2023-02-25 16:27:01,796
S4-a- (3977).JPG,animal,0.946,Muestreo ct sauce/CT S 2023/S4/S4-a- (3977).JPG,2023-02-25,16:27:01,2023-02-25 16:27:01,2023-02-25 16:27:01,797
S4-a- (3978).JPG,animal,0.931,Muestreo ct sauce/CT S 2023/S4/S4-a- (3978).JPG,2023-02-25,16:27:02,2023-02-25 16:27:02,2023-02-25 16:27:02,798
S4-a- (3979).JPG,animal,0.954,Muestreo ct sauce/CT S 2023/S4/S4-a- (3979).JPG,2023-02-25,16:27:26,2023-02-25 16:27:26,2023-02-25 16:27:26,799
S4-a- (3980).JPG,animal,0.955,Muestreo ct sauce/CT S 2023/S4/S4-a- (3980).JPG,2023-02-25,16:27:26,2023-02-25 16:27:26,2023-02-25 16:27:26,800
S4-a- (3981).JPG,animal,0.957,Muestreo ct sauce/CT S 2023/S4/S4-a- (3981).JPG,2023-02-25,16:27:27,2023-02-25 16:27:27,2023-02-25 16:27:27,801
S4-a- (3982).JPG,animal,0.961,Muestreo ct sauce/CT S 2023/S4/S4-a- (3982).JPG,2023-02-25,16:28:29,2023-02-25 16:28:29,2023-02-25 16:28:29,802
S4-a- (3983).JPG,animal,0.965,Muestreo ct sauce/CT S 2023/S4/S4-a- (3983).JPG,2023-02-25,16:28:29,2023-02-25 16:28:29,2023-02-25 16:28:29,803
S4-a- (3984).JPG,animal,0.962,Muestreo ct sauce/CT S 2023/S4/S4-a- (3984).JPG,2023-02-25,16:28:29,2023-02-25 16:28:29,2023-02-25 16:28:29,804
S4-a- (3985).JPG,animal,0.933,Muestreo ct sauce/CT S 2023/S4/S4-a- (3985).JPG,2023-02-25,16:28:45,2023-02-25 16:28:45,2023-02-25 16:28:45,805
S4-a- (3986).JPG,animal,0.937,Muestreo ct sauce/CT S 2023/S4/S4-a- (3986).JPG,2023-02-25,16:28:45,2023-02-25 16:28:45,2023-02-25 16:28:45,806
S4-a- (3987).JPG,animal,0.933,Muestreo ct sauce/CT S 2023/S4/S4-a- (3987).JPG,2023-02-25,16:28:45,2023-02-25 16:28:45,2023-02-25 16:28:45,807
S4-a- (3988).JPG,animal,0.928,Muestreo ct sauce/CT S 2023/S4/S4-a- (3988).JPG,2023-02-25,16:28:52,2023-02-25 16:28:52,2023-02-25 16:28:52,808
S4-a- (3989).JPG,animal,0.938,Muestreo ct sauce/CT S 2023/S4/S4-a- (3989).JPG,2023-02-25,16:28:54,2023-02-25 16:28:54,2023-02-25 16:28:54,809
S4-a- (3990).JPG,animal,0.93,Muestreo ct sauce/CT S 2023/S4/S4-a- (3990).JPG,2023-02-25,16:28:55,2023-02-25 16:28:55,2023-02-25 16:28:55,810
S4-a- (3991).JPG,animal,0.924,Muestreo ct sauce/CT S 2023/S4/S4-a- (3991).JPG,2023-02-25,16:29:01,2023-02-25 16:29:01,2023-02-25 16:29:01,811
S4-a- (3992).JPG,animal,0.928,Muestreo ct sauce/CT S 2023/S4/S4-a- (3992).JPG,2023-02-25,16:29:02,2023-02-25 16:29:02,2023-02-25 16:29:02,812
S4-a- (3993).JPG,animal,0.935,Muestreo ct sauce/CT S 2023/S4/S4-a- (3993).JPG,2023-02-25,16:29:02,2023-02-25 16:29:02,2023-02-25 16:29:02,813
S4-a- (3994).JPG,animal,0.915,Muestreo ct sauce/CT S 2023/S4/S4-a- (3994).JPG,2023-02-25,16:29:21,2023-02-25 16:29:21,2023-02-25 16:29:21,814
S4-a- (3995).JPG,animal,0.92,Muestreo ct sauce/CT S 2023/S4/S4-a- (3995).JPG,2023-02-25,16:29:22,2023-02-25 16:29:22,2023-02-25 16:29:22,815
S4-a- (3996).JPG,animal,0.916,Muestreo ct sauce/CT S 2023/S4/S4-a- (3996).JPG,2023-02-25,16:29:22,2023-02-25 16:29:22,2023-02-25 16:29:22,816
S4-a- (3997).JPG,animal,0.893,Muestreo ct sauce/CT S 2023/S4/S4-a- (3997).JPG,2023-02-25,16:29:29,2023-02-25 16:29:29,2023-02-25 16:29:29,817
S4-a- (3998).JPG,animal,0.908,Muestreo ct sauce/CT S 2023/S4/S4-a- (3998).JPG,2023-02-25,16:29:31,2023-02-25 16:29:31,2023-02-25 16:29:31,818
S4-a- (3999).JPG,animal,0.898,Muestreo ct sauce/CT S 2023/S4/S4-a- (3999).JPG,2023-02-25,16:29:32,2023-02-25 16:29:32,2023-02-25 16:29:32,819
S4-a- (4000).JPG,animal,0.873,Muestreo ct sauce/CT S 2023/S4/S4-a- (4000).JPG,2023-02-25,16:32:15,2023-02-25 16:32:15,2023-02-25 16:32:15,819
S4-a- (4001).JPG,animal,0.861,Muestreo ct sauce/CT S 2023/S4/S4-a- (4001).JPG,2023-02-25,16:32:15,2023-02-25 16:32:15,2023-02-25 16:32:15,819
S4-a- (4002).JPG,animal,0.85,Muestreo ct sauce/CT S 2023/S4/S4-a- (4002).JPG,2023-02-25,16:32:15,2023-02-25 16:32:15,2023-02-25 16:32:15,820
S4-a- (4009).JPG,animal,0.816,Muestreo ct sauce/CT S 2023/S4/S4-a- (4009).JPG,2023-02-25,17:25:02,2023-02-25 17:25:02,2023-02-25 17:25:02,820
S4-a- (4010).JPG,animal,0.835,Muestreo ct sauce/CT S 2023/S4/S4-a- (4010).JPG,2023-02-25,17:25:02,2023-02-25 17:25:02,2023-02-25 17:25:02,820
S4-a- (4011).JPG,animal,0.958,Muestreo ct sauce/CT S 2023/S4/S4-a- (4011).JPG,2023-02-25,17:25:02,2023-02-25 17:25:02,2023-02-25 17:25:02,821
S4-a- (4012).JPG,animal,0.94,Muestreo ct sauce/CT S 2023/S4/S4-a- (4012).JPG,2023-02-25,17:25:08,2023-02-25 17:25:08,2023-02-25 17:25:08,822
S4-a- (4013).JPG,animal,0.938,Muestreo ct sauce/CT S 2023/S4/S4-a- (4013).JPG,2023-02-25,17:25:10,2023-02-25 17:25:10,2023-02-25 17:25:10,823
S4-a- (4014).JPG,animal,0.918,Muestreo ct sauce/CT S 2023/S4/S4-a- (4014).JPG,2023-02-25,17:25:12,2023-02-25 17:25:12,2023-02-25 17:25:12,824
S4-a- (4015).JPG,animal,0.965,Muestreo ct sauce/CT S 2023/S4/S4-a- (4015).JPG,2023-02-25,17:25:15,2023-02-25 17:25:15,2023-02-25 17:25:15,825
S4-a- (4016).JPG,animal,0.965,Muestreo ct sauce/CT S 2023/S4/S4-a- (4016).JPG,2023-02-25,17:25:17,2023-02-25 17:25:17,2023-02-25 17:25:17,826
S4-a- (4017).JPG,animal,0.962,Muestreo ct sauce/CT S 2023/S4/S4-a- (4017).JPG,2023-02-25,17:25:19,2023-02-25 17:25:19,2023-02-25 17:25:19,827
S4-a- (4021).JPG,animal,0.856,Muestreo ct sauce/CT S 2023/S4/S4-a- (4021).JPG,2023-02-26,09:21:49,2023-02-26 09:21:49,2023-02-26 09:21:49,827
S4-a- (4022).JPG,animal,0.856,Muestreo ct sauce/CT S 2023/S4/S4-a- (4022).JPG,2023-02-26,09:21:49,2023-02-26 09:21:49,2023-02-26 09:21:49,827
S4-a- (4024).JPG,person,0.899,Muestreo ct sauce/CT S 2023/S4/S4-a- (4024).JPG,2023-02-26,10:16:31,2023-02-26 10:16:31,2023-02-26 10:16:31,827
S4-a- (4025).JPG,person,0.878,Muestreo ct sauce/CT S 2023/S4/S4-a- (4025).JPG,2023-02-26,10:16:32,2023-02-26 10:16:32,2023-02-26 10:16:32,827
S4-a- (4026).JPG,person,0.81,Muestreo ct sauce/CT S 2023/S4/S4-a- (4026).JPG,2023-02-26,10:16:32,2023-02-26 10:16:32,2023-02-26 10:16:32,828
S4-a- (4316).JPG,animal,0.871,Muestreo ct sauce/CT S 2023/S4/S4-a- (4316).JPG,2023-02-27,09:33:16,2023-02-27 09:33:16,2023-02-27 09:33:16,828
S4-a- (4317).JPG,animal,0.812,Muestreo ct sauce/CT S 2023/S4/S4-a- (4317).JPG,2023-02-27,09:33:16,2023-02-27 09:33:16,2023-02-27 09:33:16,828
S4-a- (4360).JPG,animal,0.881,Muestreo ct sauce/CT S 2023/S4/S4-a- (4360).JPG,2023-02-27,12:23:23,2023-02-27 12:23:23,2023-02-27 12:23:23,828
S4-a- (4361).JPG,animal,0.857,Muestreo ct sauce/CT S 2023/S4/S4-a- (4361).JPG,2023-02-27,12:23:23,2023-02-27 12:23:23,2023-02-27 12:23:23,828
S4-a- (4362).JPG,animal,0.848,Muestreo ct sauce/CT S 2023/S4/S4-a- (4362).JPG,2023-02-27,12:23:23,2023-02-27 12:23:23,2023-02-27 12:23:23,829
S4-a- (4363).JPG,animal,0.857,Muestreo ct sauce/CT S 2023/S4/S4-a- (4363).JPG,2023-02-27,12:24:25,2023-02-27 12:24:25,2023-02-27 12:24:25,830
S4-a- (4364).JPG,animal,0.804,Muestreo ct sauce/CT S 2023/S4/S4-a- (4364).JPG,2023-02-27,12:24:26,2023-02-27 12:24:26,2023-02-27 12:24:26,831
S4-a- (4365).JPG,animal,0.882,Muestreo ct sauce/CT S 2023/S4/S4-a- (4365).JPG,2023-02-27,12:24:26,2023-02-27 12:24:26,2023-02-27 12:24:26,832
S4-a- (4375).JPG,animal,0.906,Muestreo ct sauce/CT S 2023/S4/S4-a- (4375).JPG,2023-02-27,12:33:26,2023-02-27 12:33:26,2023-02-27 12:33:26,832
S4-a- (4376).JPG,animal,0.913,Muestreo ct sauce/CT S 2023/S4/S4-a- (4376).JPG,2023-02-27,12:33:26,2023-02-27 12:33:26,2023-02-27 12:33:26,832
S4-a- (4377).JPG,animal,0.891,Muestreo ct sauce/CT S 2023/S4/S4-a- (4377).JPG,2023-02-27,12:33:26,2023-02-27 12:33:26,2023-02-27 12:33:26,833
S4-a- (4378).JPG,animal,0.872,Muestreo ct sauce/CT S 2023/S4/S4-a- (4378).JPG,2023-02-27,12:33:59,2023-02-27 12:33:59,2023-02-27 12:33:59,834
S4-a- (4379).JPG,animal,0.895,Muestreo ct sauce/CT S 2023/S4/S4-a- (4379).JPG,2023-02-27,12:34:00,2023-02-27 12:34:00,2023-02-27 12:34:00,835
S4-a- (4380).JPG,animal,0.918,Muestreo ct sauce/CT S 2023/S4/S4-a- (4380).JPG,2023-02-27,12:34:00,2023-02-27 12:34:00,2023-02-27 12:34:00,836
S4-a- (4381).JPG,animal,0.907,Muestreo ct sauce/CT S 2023/S4/S4-a- (4381).JPG,2023-02-27,12:34:47,2023-02-27 12:34:47,2023-02-27 12:34:47,837
S4-a- (4382).JPG,animal,0.907,Muestreo ct sauce/CT S 2023/S4/S4-a- (4382).JPG,2023-02-27,12:34:47,2023-02-27 12:34:47,2023-02-27 12:34:47,838
S4-a- (4383).JPG,animal,0.914,Muestreo ct sauce/CT S 2023/S4/S4-a- (4383).JPG,2023-02-27,12:34:48,2023-02-27 12:34:48,2023-02-27 12:34:48,839
S4-a- (4384).JPG,animal,0.846,Muestreo ct sauce/CT S 2023/S4/S4-a- (4384).JPG,2023-02-27,12:37:36,2023-02-27 12:37:36,2023-02-27 12:37:36,839
S4-a- (4385).JPG,animal,0.845,Muestreo ct sauce/CT S 2023/S4/S4-a- (4385).JPG,2023-02-27,12:37:36,2023-02-27 12:37:36,2023-02-27 12:37:36,839
S4-a- (4386).JPG,animal,0.835,Muestreo ct sauce/CT S 2023/S4/S4-a- (4386).JPG,2023-02-27,12:37:37,2023-02-27 12:37:37,2023-02-27 12:37:37,840
S4-a- (4390).JPG,animal,0.958,Muestreo ct sauce/CT S 2023/S4/S4-a- (4390).JPG,2023-02-27,12:38:38,2023-02-27 12:38:38,2023-02-27 12:38:38,841
S4-a- (4391).JPG,animal,0.936,Muestreo ct sauce/CT S 2023/S4/S4-a- (4391).JPG,2023-02-27,12:38:39,2023-02-27 12:38:39,2023-02-27 12:38:39,842
S4-a- (4392).JPG,animal,0.935,Muestreo ct sauce/CT S 2023/S4/S4-a- (4392).JPG,2023-02-27,12:38:39,2023-02-27 12:38:39,2023-02-27 12:38:39,843
S4-a- (4423).JPG,animal,0.86,Muestreo ct sauce/CT S 2023/S4/S4-a- (4423).JPG,2023-02-27,13:36:53,2023-02-27 13:36:53,2023-02-27 13:36:53,843
S4-a- (4424).JPG,animal,0.831,Muestreo ct sauce/CT S 2023/S4/S4-a- (4424).JPG,2023-02-27,13:36:54,2023-02-27 13:36:54,2023-02-27 13:36:54,843
S4-a- (4425).JPG,animal,0.848,Muestreo ct sauce/CT S 2023/S4/S4-a- (4425).JPG,2023-02-27,13:36:54,2023-02-27 13:36:54,2023-02-27 13:36:54,844
S4-a- (4432).JPG,animal,0.819,Muestreo ct sauce/CT S 2023/S4/S4-a- (4432).JPG,2023-02-27,14:07:03,2023-02-27 14:07:03,2023-02-27 14:07:03,844
S4-a- (4433).JPG,animal,0.834,Muestreo ct sauce/CT S 2023/S4/S4-a- (4433).JPG,2023-02-27,14:07:03,2023-02-27 14:07:03,2023-02-27 14:07:03,844
S4-a- (4434).JPG,animal,0.858,Muestreo ct sauce/CT S 2023/S4/S4-a- (4434).JPG,2023-02-27,14:07:03,2023-02-27 14:07:03,2023-02-27 14:07:03,845
S4-a- (4444).JPG,animal,0.914,Muestreo ct sauce/CT S 2023/S4/S4-a- (4444).JPG,2023-02-27,14:39:53,2023-02-27 14:39:53,2023-02-27 14:39:53,845
S4-a- (4445).JPG,animal,0.943,Muestreo ct sauce/CT S 2023/S4/S4-a- (4445).JPG,2023-02-27,14:39:53,2023-02-27 14:39:53,2023-02-27 14:39:53,845
S4-a- (4446).JPG,animal,0.912,Muestreo ct sauce/CT S 2023/S4/S4-a- (4446).JPG,2023-02-27,14:39:53,2023-02-27 14:39:53,2023-02-27 14:39:53,846
S4-a- (4870).JPG,animal,0.944,Muestreo ct sauce/CT S 2023/S4/S4-a- (4870).JPG,2023-02-28,17:14:43,2023-02-28 17:14:43,2023-02-28 17:14:43,846
S4-a- (4871).JPG,animal,0.951,Muestreo ct sauce/CT S 2023/S4/S4-a- (4871).JPG,2023-02-28,17:14:43,2023-02-28 17:14:43,2023-02-28 17:14:43,846
S4-a- (4872).JPG,animal,0.943,Muestreo ct sauce/CT S 2023/S4/S4-a- (4872).JPG,2023-02-28,17:14:43,2023-02-28 17:14:43,2023-02-28 17:14:43,847
S4-a- (4876).JPG,animal,0.911,Muestreo ct sauce/CT S 2023/S4/S4-a- (4876).JPG,2023-02-28,17:26:30,2023-02-28 17:26:30,2023-02-28 17:26:30,847
S4-a- (4877).JPG,animal,0.973,Muestreo ct sauce/CT S 2023/S4/S4-a- (4877).JPG,2023-02-28,17:26:32,2023-02-28 17:26:32,2023-02-28 17:26:32,847
S4-a- (4878).JPG,animal,0.973,Muestreo ct sauce/CT S 2023/S4/S4-a- (4878).JPG,2023-02-28,17:26:34,2023-02-28 17:26:34,2023-02-28 17:26:34,848
S4-a- (4879).JPG,animal,0.951,Muestreo ct sauce/CT S 2023/S4/S4-a- (4879).JPG,2023-02-28,17:27:06,2023-02-28 17:27:06,2023-02-28 17:27:06,849
S4-a- (4880).JPG,animal,0.956,Muestreo ct sauce/CT S 2023/S4/S4-a- (4880).JPG,2023-02-28,17:27:06,2023-02-28 17:27:06,2023-02-28 17:27:06,850
S4-a- (4881).JPG,animal,0.962,Muestreo ct sauce/CT S 2023/S4/S4-a- (4881).JPG,2023-02-28,17:27:07,2023-02-28 17:27:07,2023-02-28 17:27:07,851
S4-a- (4882).JPG,animal,0.957,Muestreo ct sauce/CT S 2023/S4/S4-a- (4882).JPG,2023-02-28,17:27:24,2023-02-28 17:27:24,2023-02-28 17:27:24,852
S4-a- (4883).JPG,animal,0.954,Muestreo ct sauce/CT S 2023/S4/S4-a- (4883).JPG,2023-02-28,17:27:24,2023-02-28 17:27:24,2023-02-28 17:27:24,853
S4-a- (4884).JPG,animal,0.952,Muestreo ct sauce/CT S 2023/S4/S4-a- (4884).JPG,2023-02-28,17:27:25,2023-02-28 17:27:25,2023-02-28 17:27:25,854
S4-a- (4885).JPG,animal,0.968,Muestreo ct sauce/CT S 2023/S4/S4-a- (4885).JPG,2023-02-28,17:28:34,2023-02-28 17:28:34,2023-02-28 17:28:34,855
S4-a- (4886).JPG,animal,0.968,Muestreo ct sauce/CT S 2023/S4/S4-a- (4886).JPG,2023-02-28,17:28:34,2023-02-28 17:28:34,2023-02-28 17:28:34,856
S4-a- (4887).JPG,animal,0.967,Muestreo ct sauce/CT S 2023/S4/S4-a- (4887).JPG,2023-02-28,17:28:34,2023-02-28 17:28:34,2023-02-28 17:28:34,857
S4-a- (4888).JPG,animal,0.974,Muestreo ct sauce/CT S 2023/S4/S4-a- (4888).JPG,2023-02-28,17:28:49,2023-02-28 17:28:49,2023-02-28 17:28:49,858
S4-a- (4889).JPG,animal,0.972,Muestreo ct sauce/CT S 2023/S4/S4-a- (4889).JPG,2023-02-28,17:28:49,2023-02-28 17:28:49,2023-02-28 17:28:49,859
S4-a- (4890).JPG,animal,0.973,Muestreo ct sauce/CT S 2023/S4/S4-a- (4890).JPG,2023-02-28,17:28:49,2023-02-28 17:28:49,2023-02-28 17:28:49,860
S4-a- (4891).JPG,animal,0.916,Muestreo ct sauce/CT S 2023/S4/S4-a- (4891).JPG,2023-02-28,17:28:59,2023-02-28 17:28:59,2023-02-28 17:28:59,861
S4-a- (4892).JPG,animal,0.936,Muestreo ct sauce/CT S 2023/S4/S4-a- (4892).JPG,2023-02-28,17:28:59,2023-02-28 17:28:59,2023-02-28 17:28:59,862
S4-a- (4893).JPG,animal,0.898,Muestreo ct sauce/CT S 2023/S4/S4-a- (4893).JPG,2023-02-28,17:28:59,2023-02-28 17:28:59,2023-02-28 17:28:59,863
S4-a- (4894).JPG,animal,0.947,Muestreo ct sauce/CT S 2023/S4/S4-a- (4894).JPG,2023-02-28,17:46:21,2023-02-28 17:46:21,2023-02-28 17:46:21,863
S4-a- (4895).JPG,animal,0.941,Muestreo ct sauce/CT S 2023/S4/S4-a- (4895).JPG,2023-02-28,17:46:21,2023-02-28 17:46:21,2023-02-28 17:46:21,863
S4-a- (4896).JPG,animal,0.937,Muestreo ct sauce/CT S 2023/S4/S4-a- (4896).JPG,2023-02-28,17:46:22,2023-02-28 17:46:22,2023-02-28 17:46:22,864
S4-a- (4897).JPG,animal,0.853,Muestreo ct sauce/CT S 2023/S4/S4-a- (4897).JPG,2023-02-28,17:46:32,2023-02-28 17:46:32,2023-02-28 17:46:32,865
S4-a- (4898).JPG,animal,0.89,Muestreo ct sauce/CT S 2023/S4/S4-a- (4898).JPG,2023-02-28,17:46:32,2023-02-28 17:46:32,2023-02-28 17:46:32,866
S4-a- (4899).JPG,animal,0.892,Muestreo ct sauce/CT S 2023/S4/S4-a- (4899).JPG,2023-02-28,17:46:32,2023-02-28 17:46:32,2023-02-28 17:46:32,867
S4-a- (4900).JPG,animal,0.934,Muestreo ct sauce/CT S 2023/S4/S4-a- (4900).JPG,2023-02-28,17:46:44,2023-02-28 17:46:44,2023-02-28 17:46:44,868
S4-a- (4901).JPG,animal,0.909,Muestreo ct sauce/CT S 2023/S4/S4-a- (4901).JPG,2023-02-28,17:46:45,2023-02-28 17:46:45,2023-02-28 17:46:45,869
S4-a- (4902).JPG,animal,0.932,Muestreo ct sauce/CT S 2023/S4/S4-a- (4902).JPG,2023-02-28,17:46:45,2023-02-28 17:46:45,2023-02-28 17:46:45,870
S4-a- (4903).JPG,animal,0.955,Muestreo ct sauce/CT S 2023/S4/S4-a- (4903).JPG,2023-02-28,17:47:16,2023-02-28 17:47:16,2023-02-28 17:47:16,871
S4-a- (4904).JPG,animal,0.953,Muestreo ct sauce/CT S 2023/S4/S4-a- (4904).JPG,2023-02-28,17:47:16,2023-02-28 17:47:16,2023-02-28 17:47:16,872
S4-a- (4905).JPG,animal,0.945,Muestreo ct sauce/CT S 2023/S4/S4-a- (4905).JPG,2023-02-28,17:47:16,2023-02-28 17:47:16,2023-02-28 17:47:16,873
S4-a- (4906).JPG,animal,0.816,Muestreo ct sauce/CT S 2023/S4/S4-a- (4906).JPG,2023-02-28,17:47:24,2023-02-28 17:47:24,2023-02-28 17:47:24,874
S4-a- (4907).JPG,animal,0.933,Muestreo ct sauce/CT S 2023/S4/S4-a- (4907).JPG,2023-02-28,17:47:26,2023-02-28 17:47:26,2023-02-28 17:47:26,875
S4-a- (4908).JPG,animal,0.945,Muestreo ct sauce/CT S 2023/S4/S4-a- (4908).JPG,2023-02-28,17:47:27,2023-02-28 17:47:27,2023-02-28 17:47:27,876
S4-a- (4909).JPG,animal,0.95,Muestreo ct sauce/CT S 2023/S4/S4-a- (4909).JPG,2023-03-01,10:22:14,2023-03-01 10:22:14,2023-03-01 10:22:14,876
S4-a- (4910).JPG,animal,0.945,Muestreo ct sauce/CT S 2023/S4/S4-a- (4910).JPG,2023-03-01,10:22:15,2023-03-01 10:22:15,2023-03-01 10:22:15,876
S4-a- (4911).JPG,animal,0.878,Muestreo ct sauce/CT S 2023/S4/S4-a- (4911).JPG,2023-03-01,10:22:15,2023-03-01 10:22:15,2023-03-01 10:22:15,877
S4-a- (4918).JPG,animal,0.976,Muestreo ct sauce/CT S 2023/S4/S4-a- (4918).JPG,2023-03-01,10:25:53,2023-03-01 10:25:53,2023-03-01 10:25:53,877
S4-a- (4919).JPG,animal,0.976,Muestreo ct sauce/CT S 2023/S4/S4-a- (4919).JPG,2023-03-01,10:25:55,2023-03-01 10:25:55,2023-03-01 10:25:55,877
S4-a- (4920).JPG,animal,0.976,Muestreo ct sauce/CT S 2023/S4/S4-a- (4920).JPG,2023-03-01,10:25:57,2023-03-01 10:25:57,2023-03-01 10:25:57,878
S4-a- (4921).JPG,animal,0.976,Muestreo ct sauce/CT S 2023/S4/S4-a- (4921).JPG,2023-03-01,10:25:59,2023-03-01 10:25:59,2023-03-01 10:25:59,879
S4-a- (4922).JPG,animal,0.977,Muestreo ct sauce/CT S 2023/S4/S4-a- (4922).JPG,2023-03-01,10:26:01,2023-03-01 10:26:01,2023-03-01 10:26:01,880
S4-a- (4923).JPG,animal,0.974,Muestreo ct sauce/CT S 2023/S4/S4-a- (4923).JPG,2023-03-01,10:26:03,2023-03-01 10:26:03,2023-03-01 10:26:03,881
S4-a- (4924).JPG,animal,0.974,Muestreo ct sauce/CT S 2023/S4/S4-a- (4924).JPG,2023-03-01,10:26:21,2023-03-01 10:26:21,2023-03-01 10:26:21,882
S4-a- (4925).JPG,animal,0.972,Muestreo ct sauce/CT S 2023/S4/S4-a- (4925).JPG,2023-03-01,10:26:22,2023-03-01 10:26:22,2023-03-01 10:26:22,883
S4-a- (4926).JPG,animal,0.972,Muestreo ct sauce/CT S 2023/S4/S4-a- (4926).JPG,2023-03-01,10:26:22,2023-03-01 10:26:22,2023-03-01 10:26:22,884
S4-a- (4927).JPG,animal,0.977,Muestreo ct sauce/CT S 2023/S4/S4-a- (4927).JPG,2023-03-01,10:26:30,2023-03-01 10:26:30,2023-03-01 10:26:30,885
S4-a- (4928).JPG,animal,0.977,Muestreo ct sauce/CT S 2023/S4/S4-a- (4928).JPG,2023-03-01,10:26:31,2023-03-01 10:26:31,2023-03-01 10:26:31,886
S4-a- (4929).JPG,animal,0.973,Muestreo ct sauce/CT S 2023/S4/S4-a- (4929).JPG,2023-03-01,10:26:33,2023-03-01 10:26:33,2023-03-01 10:26:33,887
S4-a- (4930).JPG,animal,0.966,Muestreo ct sauce/CT S 2023/S4/S4-a- (4930).JPG,2023-03-01,10:26:44,2023-03-01 10:26:44,2023-03-01 10:26:44,888
S4-a- (4931).JPG,animal,0.97,Muestreo ct sauce/CT S 2023/S4/S4-a- (4931).JPG,2023-03-01,10:26:45,2023-03-01 10:26:45,2023-03-01 10:26:45,889
S4-a- (4932).JPG,animal,0.957,Muestreo ct sauce/CT S 2023/S4/S4-a- (4932).JPG,2023-03-01,10:26:45,2023-03-01 10:26:45,2023-03-01 10:26:45,890
S4-a- (4933).JPG,animal,0.954,Muestreo ct sauce/CT S 2023/S4/S4-a- (4933).JPG,2023-03-01,10:26:52,2023-03-01 10:26:52,2023-03-01 10:26:52,891
S4-a- (4934).JPG,animal,0.955,Muestreo ct sauce/CT S 2023/S4/S4-a- (4934).JPG,2023-03-01,10:26:54,2023-03-01 10:26:54,2023-03-01 10:26:54,892
